ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id
ENSG00000080815	PSEN1	14	73136418	73223691	protein_coding	5663
ENSG00000080823	MOK	14	102224500	102305190	protein_coding	5891
ENSG00000080845	DLGAP4	20	36306336	36528637	protein_coding	22839
ENSG00000080986	NDC80	18	2571557	2616635	protein_coding	10403
ENSG00000081019	RSBN1	1	113761832	113812476	protein_coding	54665
ENSG00000081026	MAGI3	1	113390515	113685923	protein_coding	260425
ENSG00000081059	TCF7	5	134114681	134151865	protein_coding	6932
ENSG00000081087	OSTM1	6	108029245	108165854	protein_coding	28962
ENSG00000081237	PTPRC	1	198638457	198757476	protein_coding	5788
ENSG00000081386	ZNF510	9	96754553	96778129	protein_coding	22869
ENSG00000081870	IFT25	1	53916574	53945699	protein_coding	51668
ENSG00000081923	ATP8B1	18	57646426	57803315	protein_coding	5205
ENSG00000082014	SMARCD3	7	151238764	151277896	protein_coding	6604
ENSG00000082153	BZW1	2	200810594	200827338	protein_coding	9689
ENSG00000082293	COL19A1	6	69866556	70212468	protein_coding	1310
ENSG00000082512	TRAF5	1	211326615	211374946	protein_coding	7188
ENSG00000082641	NFE2L1	17	48048329	48061545	protein_coding	4779
ENSG00000082701	GSK3B	3	119821321	120094994	protein_coding	2932
ENSG00000082898	XPO1	2	61476032	61538741	protein_coding	7514
ENSG00000083099	LYRM2	6	89568144	89638749	protein_coding	57226
ENSG00000083168	KAT6A	8	41929479	42051994	protein_coding	7994
ENSG00000083223	TUT7	9	86287733	86354454	protein_coding	79670
ENSG00000083290	ULK2	17	19770829	19867936	protein_coding	9706
ENSG00000083857	FAT1	4	186587794	186726722	protein_coding	2195
ENSG00000084070	SMAP2	1	40344850	40423326	protein_coding	64744
ENSG00000084090	STARD7	2	96184859	96208827	protein_coding	56910
ENSG00000084092	NOA1	4	56963350	56977606	protein_coding	84273
ENSG00000084093	REST	4	56907876	56966808	protein_coding	5978
ENSG00000084207	GSTP1	11	67583742	67586656	protein_coding	2950
ENSG00000084234	APLP2	11	130068147	130144811	protein_coding	334
ENSG00000084693	AGBL5	2	27042364	27070622	protein_coding	60509
ENSG00000084733	RAB10	2	26034084	26137454	protein_coding	10890
ENSG00000084754	HADHA	2	26190635	26244672	protein_coding	3030
ENSG00000085117	CD82	11	44564427	44620358	protein_coding	3732
ENSG00000085185	BCORL1	X	129981107	130058071	protein_coding	63035
ENSG00000085365	SCAMP1	5	78360611	78480739	protein_coding	9522
ENSG00000085563	ABCB1	7	87503017	87713323	protein_coding	5243
ENSG00000085662	AKR1B1	7	134442356	134459284	protein_coding	231
ENSG00000085733	CTTN	11	70398404	70436584	protein_coding	2017
ENSG00000085741	WNT11	11	76186325	76210736	protein_coding	7481
ENSG00000085831	TTC39A	1	51287258	51345116	protein_coding	22996
ENSG00000085832	EPS15	1	51354263	51519328	protein_coding	2060
ENSG00000085871	MGST2	4	139665768	139740745	protein_coding	4258
ENSG00000085998	POMGNT1	1	46188683	46220305	protein_coding	55624
ENSG00000086102	NFX1	9	33290512	33371157	protein_coding	4799
ENSG00000086232	EIF2AK1	7	6022247	6059175	protein_coding	27102
ENSG00000086300	SNX10	7	26291862	26374383	protein_coding	29887
ENSG00000086475	SEPHS1	10	13317428	13348298	protein_coding	22929
ENSG00000086589	RBM22	5	150690792	150701077	protein_coding	55696
ENSG00000086598	TMED2	12	123584533	123598582	protein_coding	10959
ENSG00000086619	ERO1B	1	236214681	236282019	protein_coding	56605
ENSG00000086730	LAT2	7	74199652	74229834	protein_coding	7462
ENSG00000086758	HUWE1	X	53532096	53686752	protein_coding	10075
ENSG00000086827	ZW10	11	113733187	113773735	protein_coding	9183
ENSG00000087085	ACHE	7	100889994	100896974	protein_coding	43
ENSG00000087157	PGS1	17	78378649	78425114	protein_coding	9489
ENSG00000087237	CETP	16	56961923	56983845	protein_coding	1071
ENSG00000087245	MMP2	16	55389700	55506691	protein_coding	4313
ENSG00000087258	GNAO1	16	56191390	56357444	protein_coding	2775
ENSG00000087460	GNAS	20	58839718	58911192	protein_coding	2778
ENSG00000087470	DNM1L	12	32679200	32745650	protein_coding	10059
ENSG00000087586	AURKA	20	56369389	56392337	protein_coding	6790
ENSG00000088035	ALG6	1	63367575	63438553	protein_coding	29929
ENSG00000088179	PTPN4	2	119759922	119984899	protein_coding	5775
ENSG00000088356	PDRG1	20	31944337	31952046	protein_coding	81572
ENSG00000088367	EPB41L1	20	36091504	36232799	protein_coding	2036
ENSG00000088543	C3orf18	3	50558025	50571027	protein_coding	51161
ENSG00000088756	ARHGAP28	18	6729716	6915716	protein_coding	79822
ENSG00000089006	SNX5	20	17941597	17968980	protein_coding	27131
ENSG00000089041	P2RX7	12	121132819	121188032	protein_coding	5027
ENSG00000089050	RBBP9	20	18486540	18497225	protein_coding	10741
ENSG00000089053	ANAPC5	12	121308245	121399896	protein_coding	51433
ENSG00000089057	SLC23A2	20	4852356	5010293	protein_coding	9962
ENSG00000089060	SLC8B1	12	113298759	113359493	protein_coding	80024
ENSG00000089094	KDM2B	12	121429096	121581023	protein_coding	84678
ENSG00000089157	RPLP0	12	120196699	120201235	protein_coding	6175
ENSG00000089280	FUS	16	31180138	31191605	protein_coding	2521
ENSG00000089351	GRAMD1A	19	34994784	35026471	protein_coding	57655
ENSG00000089486	CDIP1	16	4510669	4538828	protein_coding	29965
ENSG00000089597	GANAB	11	62624826	62646726	protein_coding	23193
ENSG00000089685	BIRC5	17	78214186	78225636	protein_coding	332
ENSG00000089723	OTUB2	14	94026340	94048930	protein_coding	78990
ENSG00000089820	ARHGAP4	X	153907367	153934999	protein_coding	393
ENSG00000090006	LTBP4	19	40592883	40629818	protein_coding	8425
ENSG00000090020	SLC9A1	1	27098809	27166981	protein_coding	6548
ENSG00000090097	PCBP4	3	51957454	51974016	protein_coding	57060
ENSG00000090104	RGS1	1	192575763	192580024	protein_coding	5996
ENSG00000090266	NDUFB2	7	140690777	140722790	protein_coding	4708
ENSG00000090339	ICAM1	19	10271093	10286615	protein_coding	3383
ENSG00000090372	STRN4	19	46719511	46746994	protein_coding	29888
ENSG00000090376	IRAK3	12	66189195	66254622	protein_coding	11213
ENSG00000090432	MUL1	1	20499448	20508151	protein_coding	79594
ENSG00000090447	TFAP4	16	4257186	4273075	protein_coding	7023
ENSG00000090470	PDCD7	15	65117379	65133808	protein_coding	10081
ENSG00000090487	SPG21	15	64963022	64990310	protein_coding	51324
ENSG00000090581	GNPTG	16	1351931	1365737	protein_coding	84572
ENSG00000090612	ZNF268	12	133181409	133214832	protein_coding	10795
ENSG00000090621	PABPC4	1	39560709	39576790	protein_coding	8761
ENSG00000090661	CERS4	19	8206736	8262421	protein_coding	79603
ENSG00000090776	EFNB1	X	68829021	68842160	protein_coding	1947
ENSG00000090924	PLEKHG2	19	39412669	39428415	protein_coding	64857
ENSG00000090989	EXOC1	4	55853648	55905086	protein_coding	55763
ENSG00000091039	OSBPL8	12	76351797	76559809	protein_coding	114882
ENSG00000091073	DTX2	7	76461676	76505995	protein_coding	113878
ENSG00000091106	NLRC4	2	32224453	32265732	protein_coding	58484
ENSG00000091127	PUS7	7	105439661	105522271	protein_coding	54517
ENSG00000091136	LAMB1	7	107923799	108003213	protein_coding	3912
ENSG00000091164	TXNL1	18	56597209	56651600	protein_coding	9352
ENSG00000091317	CMTM6	3	32481312	32502852	protein_coding	54918
ENSG00000091409	ITGA6	2	172427354	172506459	protein_coding	3655
ENSG00000091428	RAPGEF4	2	172735274	173052893	protein_coding	11069
ENSG00000091436	MAP3K20	2	173075435	173268015	protein_coding	51776
ENSG00000091483	FH	1	241497511	241519799	protein_coding	2271
ENSG00000091527	CDV3	3	133573686	133590261	protein_coding	55573
ENSG00000091592	NLRP1	17	5499415	5619424	protein_coding	22861
ENSG00000091640	SPAG7	17	4959226	4967817	protein_coding	9552
ENSG00000091656	ZFHX4	8	76681239	76867281	protein_coding	79776
ENSG00000091972	CD200	3	112332347	112362812	protein_coding	4345
ENSG00000091986	CCDC80	3	112596797	112649530	protein_coding	151887
ENSG00000092051	JPH4	14	23568038	23578790	protein_coding	84502
ENSG00000092067	CEBPE	14	23117036	23120256	protein_coding	1053
ENSG00000092068	SLC7A8	14	23125295	23183674	protein_coding	23428
ENSG00000092096	SLC22A17	14	23346314	23352912	protein_coding	51310
ENSG00000092445	TYRO3	15	41557675	41583589	protein_coding	7301
ENSG00000092607	TBX15	1	118883046	118989556	protein_coding	6913
ENSG00000092621	PHGDH	1	119648411	119744218	protein_coding	26227
ENSG00000092820	EZR	6	158765741	158819368	protein_coding	7430
ENSG00000092847	AGO1	1	35869808	35930532	protein_coding	26523
ENSG00000092853	CLSPN	1	35720218	35769978	protein_coding	63967
ENSG00000092871	RFFL	17	35005990	35089319	protein_coding	117584
ENSG00000092929	UNC13D	17	75827225	75844785	protein_coding	201294
ENSG00000092964	DPYSL2	8	26514031	26658178	protein_coding	1808
ENSG00000092978	GPATCH2	1	217426992	217631090	protein_coding	55105
ENSG00000093009	CDC45	22	19479457	19520612	protein_coding	8318
ENSG00000093072	ADA2	22	17178790	17258235	protein_coding	51816
ENSG00000093144	ECHDC1	6	127288712	127343609	protein_coding	55862
ENSG00000094916	CBX5	12	54230942	54280133	protein_coding	23468
ENSG00000094963	FMO2	1	171185249	171212686	protein_coding	2327
ENSG00000094975	SUCO	1	172532349	172611833	protein_coding	51430
ENSG00000095002	MSH2	2	47403067	47663146	protein_coding	4436
ENSG00000095015	MAP3K1	5	56815549	56896152	protein_coding	4214
ENSG00000095066	HOOK2	19	12763003	12872740	protein_coding	29911
ENSG00000095203	EPB41L4B	9	109171974	109321059	protein_coding	54566
ENSG00000095397	WHRN	9	114402080	114505473	protein_coding	25861
ENSG00000095485	CWF19L1	10	100232298	100267680	protein_coding	55280
ENSG00000095585	BLNK	10	96189171	96271587	protein_coding	29760
ENSG00000095637	SORBS1	10	95311771	95561414	protein_coding	10580
ENSG00000095777	MYO3A	10	25934229	26212532	protein_coding	53904
ENSG00000095794	CREM	10	35126791	35212958	protein_coding	1390
ENSG00000095951	HIVEP1	6	12008762	12164999	protein_coding	3096
ENSG00000096401	CDC5L	6	44387706	44450425	protein_coding	988
ENSG00000096433	ITPR3	6	33620365	33696574	protein_coding	3710
ENSG00000096717	SIRT1	10	67884656	67918390	protein_coding	23411
ENSG00000096872	IFT74	9	26947039	27066134	protein_coding	80173
ENSG00000096996	IL12RB1	19	18058995	18098944	protein_coding	3594
ENSG00000097033	SH3GLB1	1	86704570	86748184	protein_coding	51100
ENSG00000099194	SCD	10	100347233	100364826	protein_coding	6319
ENSG00000099282	TSPAN15	10	69451465	69507666	protein_coding	23555
ENSG00000099290	WASHC2A	10	50067888	50133509	protein_coding	387680
ENSG00000099337	KCNK6	19	38319845	38332076	protein_coding	9424
ENSG00000099341	PSMD8	19	38374563	38383850	protein_coding	5714
ENSG00000099715	PCDH11Y	Y	5000226	5742224	protein_coding	83259
ENSG00000099783	HNRNPM	19	8444767	8489114	protein_coding	4670
ENSG00000099785	MARCHF2	19	8413270	8439017	protein_coding	51257
ENSG00000099795	NDUFB7	19	14566078	14572066	protein_coding	4713
ENSG00000099804	CDC34	19	531760	542092	protein_coding	997
ENSG00000099840	IZUMO4	19	2096429	2099593	protein_coding	113177
ENSG00000099860	GADD45B	19	2476122	2478259	protein_coding	4616
ENSG00000099875	MKNK2	19	2037465	2051244	protein_coding	2872
ENSG00000099901	RANBP1	22	20115938	20127355	protein_coding	5902
ENSG00000099904	ZDHHC8	22	20129456	20148007	protein_coding	29801
ENSG00000099917	MED15	22	20495913	20587632	protein_coding	51586
ENSG00000099940	SNAP29	22	20859007	20891214	protein_coding	9342
ENSG00000099958	DERL3	22	23834503	23839128	protein_coding	91319
ENSG00000099985	OSM	22	30262829	30266851	protein_coding	5008
ENSG00000099992	TBC1D10A	22	30291990	30326947	protein_coding	83874
ENSG00000099995	SF3A1	22	30331988	30356919	protein_coding	10291
ENSG00000099999	RNF215	22	30368811	30421771	protein_coding	200312
ENSG00000100023	PPIL2	22	21666000	21700015	protein_coding	23759
ENSG00000100024	UPB1	22	24494107	24528390	protein_coding	51733
ENSG00000100027	YPEL1	22	21697536	21735794	protein_coding	29799
ENSG00000100055	CYTH4	22	37282027	37315341	protein_coding	27128
ENSG00000100060	MFNG	22	37469063	37486393	protein_coding	4242
ENSG00000100105	PATZ1	22	31325804	31346346	protein_coding	23598
ENSG00000100106	TRIOBP	22	37697048	37776556	protein_coding	11078
ENSG00000100109	TFIP11	22	26491225	26512505	protein_coding	24144
ENSG00000100142	POLR2F	22	37952607	38041915	protein_coding	5435
ENSG00000100162	CENPM	22	41938737	41947152	protein_coding	79019
ENSG00000100167	SEPTIN3	22	41969443	41998221	protein_coding	55964
ENSG00000100201	DDX17	22	38483438	38507660	protein_coding	10521
ENSG00000100219	XBP1	22	28794555	28800597	protein_coding	7494
ENSG00000100220	RTCB	22	32387582	32412248	protein_coding	51493
ENSG00000100225	FBXO7	22	32474676	32498829	protein_coding	25793
ENSG00000100226	GTPBP1	22	38705742	38738299	protein_coding	9567
ENSG00000100242	SUN2	22	38733290	38794143	protein_coding	25777
ENSG00000100284	TOM1	22	35299275	35347992	protein_coding	10043
ENSG00000100292	HMOX1	22	35380361	35394214	protein_coding	3162
ENSG00000100296	THOC5	22	29505879	29555216	protein_coding	8563
ENSG00000100298	APOBEC3H	22	39097224	39104067	protein_coding	164668
ENSG00000100311	PDGFB	22	39223359	39244982	protein_coding	5155
ENSG00000100314	CABP7	22	29720003	29731833	protein_coding	164633
ENSG00000100324	TAB1	22	39399778	39437060	protein_coding	10454
ENSG00000100330	MTMR3	22	29883169	30030868	protein_coding	8897
ENSG00000100342	APOL1	22	36253071	36267530	protein_coding	8542
ENSG00000100345	MYH9	22	36281280	36388010	protein_coding	4627
ENSG00000100347	SAMM50	22	43955442	44010531	protein_coding	25813
ENSG00000100353	EIF3D	22	36510855	36529184	protein_coding	8664
ENSG00000100364	KIAA0930	22	45192244	45240894	protein_coding	23313
ENSG00000100365	NCF4	22	36860988	36878017	protein_coding	4689
ENSG00000100403	ZC3H7B	22	41301525	41360147	protein_coding	23264
ENSG00000100417	PMM1	22	41576900	41589871	protein_coding	5372
ENSG00000100418	DESI1	22	41598028	41621043	protein_coding	27351
ENSG00000100422	CERK	22	46684410	46738252	protein_coding	64781
ENSG00000100426	ZBED4	22	49853844	49890080	protein_coding	9889
ENSG00000100442	FKBP3	14	45115599	45135319	protein_coding	2287
ENSG00000100453	GZMB	14	24630954	24634267	protein_coding	3002
ENSG00000100461	RBM23	14	22893204	22919182	protein_coding	55147
ENSG00000100473	COCH	14	30874514	30895065	protein_coding	1690
ENSG00000100478	AP4S1	14	31025106	31130996	protein_coding	11154
ENSG00000100479	POLE2	14	49643555	49688422	protein_coding	5427
ENSG00000100483	VCPKMT	14	50108632	50116600	protein_coding	79609
ENSG00000100490	CDKL1	14	50326265	50416461	protein_coding	8814
ENSG00000100504	PYGL	14	50857891	50944483	protein_coding	5836
ENSG00000100523	DDHD1	14	53036745	53153323	protein_coding	80821
ENSG00000100528	CNIH1	14	54423561	54441391	protein_coding	10175
ENSG00000100575	TIMM9	14	58408495	58427531	protein_coding	26520
ENSG00000100593	ISM2	14	77474394	77498816	protein_coding	145501
ENSG00000100605	ITPK1	14	92936914	93116320	protein_coding	3705
ENSG00000100614	PPM1A	14	60245752	60299087	protein_coding	5494
ENSG00000100625	SIX4	14	60709539	60724351	protein_coding	51804
ENSG00000100644	HIF1A	14	61695513	61748259	protein_coding	3091
ENSG00000100664	EIF5	14	103333544	103345025	protein_coding	1983
ENSG00000100711	ZFYVE21	14	103715730	103733668	protein_coding	79038
ENSG00000100721	TCL1A	14	95709947	95714196	protein_coding	8115
ENSG00000100722	ZC3H14	14	88562970	88627596	protein_coding	79882
ENSG00000100731	PCNX1	14	70907405	71115382	protein_coding	22990
ENSG00000100764	PSMC1	14	90256527	90275429	protein_coding	5700
ENSG00000100784	RPS6KA5	14	90847861	91060641	protein_coding	9252
ENSG00000100802	C14orf93	14	22985894	23010166	protein_coding	60686
ENSG00000100804	PSMB5	14	23016543	23035230	protein_coding	5693
ENSG00000100814	CCNB1IP1	14	20311368	20333312	protein_coding	57820
ENSG00000100852	ARHGAP5	14	32076114	32159728	protein_coding	394
ENSG00000100883	SRP54	14	34981957	35029686	protein_coding	6729
ENSG00000100897	DCAF11	14	24114195	24125242	protein_coding	80344
ENSG00000100906	NFKBIA	14	35401079	35404749	protein_coding	4792
ENSG00000100908	EMC9	14	24138959	24141591	protein_coding	51016
ENSG00000100911	PSME2	14	24143362	24147570	protein_coding	5721
ENSG00000100979	PLTP	20	45898621	45912155	protein_coding	5360
ENSG00000100983	GSS	20	34928432	34956027	protein_coding	2937
ENSG00000100994	PYGB	20	25248085	25298012	protein_coding	5834
ENSG00000100997	ABHD12	20	25294742	25390835	protein_coding	26090
ENSG00000101004	NINL	20	25451594	25585531	protein_coding	22981
ENSG00000101017	CD40	20	46118271	46129863	protein_coding	958
ENSG00000101052	IFT52	20	43590937	43647299	protein_coding	51098
ENSG00000101132	PFDN4	20	54208087	54228052	protein_coding	5203
ENSG00000101150	TPD52L2	20	63865228	63891545	protein_coding	7165
ENSG00000101161	PRPF6	20	63981132	64033100	protein_coding	24148
ENSG00000101166	PRELID3B	20	59033145	59042809	protein_coding	51012
ENSG00000101181	MTG2	20	62183028	62203568	protein_coding	26164
ENSG00000101190	TCFL5	20	62841005	62861822	protein_coding	10732
ENSG00000101200	AVP	20	3082556	3084724	protein_coding	551
ENSG00000101220	ADISSP	20	3753508	3767781	protein_coding	54976
ENSG00000101224	CDC25B	20	3786772	3806121	protein_coding	994
ENSG00000101236	RNF24	20	3927309	4015558	protein_coding	11237
ENSG00000101266	CSNK2A1	20	472498	543835	protein_coding	1457
ENSG00000101333	PLCB4	20	9067825	9504593	protein_coding	5332
ENSG00000101335	MYL9	20	36541497	36551447	protein_coding	10398
ENSG00000101336	HCK	20	32052197	32101856	protein_coding	3055
ENSG00000101343	CRNKL1	20	20034368	20056046	protein_coding	51340
ENSG00000101361	NOP56	20	2652593	2658393	protein_coding	10528
ENSG00000101405	OXT	20	3071620	3072517	protein_coding	5020
ENSG00000101412	E2F1	20	33675477	33686385	protein_coding	1869
ENSG00000101421	CHMP4B	20	33811348	33854366	protein_coding	128866
ENSG00000101438	SLC32A1	20	38724486	38729372	protein_coding	140679
ENSG00000101442	ACTR5	20	38748460	38772520	protein_coding	79913
ENSG00000101447	FAM83D	20	38926312	38953106	protein_coding	81610
ENSG00000101460	MAP1LC3A	20	34546854	34560345	protein_coding	84557
ENSG00000101489	CELF4	18	37243040	37565827	protein_coding	56853
ENSG00000101558	VAPA	18	9914016	9960021	protein_coding	9218
ENSG00000101608	MYL12A	18	3247481	3256236	protein_coding	10627
ENSG00000101665	SMAD7	18	48919853	48950965	protein_coding	4092
ENSG00000101782	RIOK3	18	23453287	23486603	protein_coding	8780
ENSG00000101846	STS	X	7147237	7804358	protein_coding	412
ENSG00000101849	TBL1X	X	9463320	9741037	protein_coding	6907
ENSG00000101871	MID1	X	10445310	10833654	protein_coding	4281
ENSG00000101883	RHOXF1	X	120109051	120245267	protein_coding	104797536
ENSG00000101888	NXT2	X	109535781	109544698	protein_coding	55916
ENSG00000101935	AMMECR1	X	110194186	110440318	protein_coding	9949
ENSG00000101966	XIAP	X	123859712	123913972	protein_coding	331
ENSG00000102024	PLS3	X	115561174	115650861	protein_coding	5358
ENSG00000102043	MTMR8	X	64268081	64395452	protein_coding	55613
ENSG00000102054	RBBP7	X	16839283	16870362	protein_coding	5931
ENSG00000102144	PGK1	X	77910739	78129295	protein_coding	5230
ENSG00000102158	MAGT1	X	77825747	77899271	protein_coding	84061
ENSG00000102172	SMS	X	21940709	21994837	protein_coding	6611
ENSG00000102174	PHEX	X	22032325	22494713	protein_coding	5251
ENSG00000102189	EEA1	12	92770637	92929331	protein_coding	8411
